No.,Time,Source,Destination,Protocol,Length,Info
18317,23.726098,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=9880287 Ack=7539 Win=55040 Len=1380 [TCP segment of a reassembled PDU]
18318,23.726099,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=9881667 Ack=7539 Win=55040 Len=1380 [TCP segment of a reassembled PDU]
18319,23.7261,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=9883047 Ack=7539 Win=55040 Len=1380 [TCP segment of a reassembled PDU]
18320,23.7261,157.240.1.23,10.97.172.240,TLSv1.2,1434,Application Data [TCP segment of a reassembled PDU]
18321,23.726132,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=7539 Ack=9878907 Win=2095744 Len=0
18322,23.726132,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=7539 Ack=9881667 Win=2092992 Len=0
18323,23.726133,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=7539 Ack=9884427 Win=2090240 Len=0
18324,23.726187,157.240.1.23,10.97.172.240,TLSv1.2,1434,Application Data [TCP segment of a reassembled PDU]
18325,23.726194,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=7539 Ack=9885807 Win=2092928 Len=0
18326,23.726226,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=7539 Ack=9887187 Win=2095680 Len=0
18327,23.727146,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=9887187 Ack=7539 Win=55040 Len=1380 [TCP segment of a reassembled PDU]
18328,23.727148,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=9888567 Ack=7539 Win=55040 Len=1380 [TCP segment of a reassembled PDU]
18329,23.727149,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=9889947 Ack=7539 Win=55040 Len=1380 [TCP segment of a reassembled PDU]
18330,23.72715,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=9891327 Ack=7539 Win=55040 Len=1380 [TCP segment of a reassembled PDU]
18331,23.72715,157.240.1.23,10.97.172.240,TLSv1.2,1434,Application Data [TCP segment of a reassembled PDU]
18332,23.727152,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=9894087 Ack=7539 Win=55040 Len=1380 [TCP segment of a reassembled PDU]
18333,23.727153,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=9895467 Ack=7539 Win=55040 Len=1380 [TCP segment of a reassembled PDU]
18334,23.727184,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=7539 Ack=9889947 Win=2094336 Len=0
18335,23.727184,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=7539 Ack=9892707 Win=2091584 Len=0
18336,23.727184,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=7539 Ack=9895467 Win=2088832 Len=0
18337,23.727238,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=9896847 Ack=7539 Win=55040 Len=1380 [TCP segment of a reassembled PDU]
18338,23.72724,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=9898227 Ack=7539 Win=55040 Len=1380 [TCP segment of a reassembled PDU]
18339,23.727241,157.240.1.23,10.97.172.240,TLSv1.2,1434,Application Data [TCP segment of a reassembled PDU]
18340,23.727242,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=9900987 Ack=7539 Win=55040 Len=1380 [TCP segment of a reassembled PDU]
18341,23.727248,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=7539 Ack=9896847 Win=2091584 Len=0
18342,23.727254,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=7539 Ack=9899607 Win=2088768 Len=0
18343,23.727268,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=7539 Ack=9900987 Win=2091520 Len=0
18344,23.727274,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=7539 Ack=9902367 Win=2094208 Len=0
18345,23.727285,10.97.172.240,157.240.1.23,TCP,54,[TCP Window Update] 54853  >  443 [ACK] Seq=7539 Ack=9902367 Win=2097152 Len=0
18346,23.727322,157.240.1.23,10.97.172.240,TLSv1.2,1434,Application Data [TCP segment of a reassembled PDU]
18347,23.727324,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=9903747 Ack=7539 Win=55040 Len=1380 [TCP segment of a reassembled PDU]
18348,23.727325,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=9905127 Ack=7539 Win=55040 Len=1380 [TCP segment of a reassembled PDU]
18349,23.727342,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=7539 Ack=9905127 Win=2094336 Len=0
18350,23.727472,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=9906507 Ack=7539 Win=55040 Len=1380 [TCP segment of a reassembled PDU]
18351,23.727474,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=9907887 Ack=7539 Win=55040 Len=1380 [TCP segment of a reassembled PDU]
18352,23.727475,157.240.1.23,10.97.172.240,TLSv1.2,1434,Application Data [TCP segment of a reassembled PDU]
18353,23.727476,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=9910647 Ack=7539 Win=55040 Len=1380 [TCP segment of a reassembled PDU]
18354,23.727477,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=9912027 Ack=7539 Win=55040 Len=1380 [TCP segment of a reassembled PDU]
18355,23.727496,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=7539 Ack=9907887 Win=2091584 Len=0
18356,23.727496,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=7539 Ack=9910647 Win=2088832 Len=0
18357,23.727503,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=7539 Ack=9913407 Win=2086080 Len=0
18358,23.727562,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=9913407 Ack=7539 Win=55040 Len=1380 [TCP segment of a reassembled PDU]
18359,23.727564,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=9914787 Ack=7539 Win=55040 Len=1380 [TCP segment of a reassembled PDU]
18360,23.727565,157.240.1.23,10.97.172.240,TLSv1.2,1434,Application Data [TCP segment of a reassembled PDU]
18361,23.727566,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=9917547 Ack=7539 Win=55040 Len=1380 [TCP segment of a reassembled PDU]
18362,23.727572,10.97.172.240,157.240.1.23,TCP,54,[TCP Window Update] 54853  >  443 [ACK] Seq=7539 Ack=9913407 Win=2090176 Len=0
18363,23.727573,10.97.172.240,157.240.1.23,TCP,54,[TCP Window Update] 54853  >  443 [ACK] Seq=7539 Ack=9913407 Win=2094272 Len=0
18364,23.727573,10.97.172.240,157.240.1.23,TCP,54,[TCP Window Update] 54853  >  443 [ACK] Seq=7539 Ack=9913407 Win=2097152 Len=0
18365,23.727581,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=7539 Ack=9916167 Win=2094336 Len=0
18366,23.727581,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=7539 Ack=9918927 Win=2091584 Len=0
18367,23.727685,157.240.1.23,10.97.172.240,TLSv1.2,1434,Application Data [TCP segment of a reassembled PDU]
18368,23.727687,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=9920307 Ack=7539 Win=55040 Len=1380 [TCP segment of a reassembled PDU]
18369,23.727688,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=9921687 Ack=7539 Win=55040 Len=1380 [TCP segment of a reassembled PDU]
18370,23.727689,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=9923067 Ack=7539 Win=55040 Len=1380 [TCP segment of a reassembled PDU]
18371,23.72769,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=9924447 Ack=7539 Win=55040 Len=1380 [TCP segment of a reassembled PDU]
18372,23.727705,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=7539 Ack=9921687 Win=2088832 Len=0
18373,23.72771,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=7539 Ack=9924447 Win=2086080 Len=0
18374,23.727791,157.240.1.23,10.97.172.240,TLSv1.2,1434,Application Data [TCP segment of a reassembled PDU]
18375,23.727793,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=9927207 Ack=7539 Win=55040 Len=1380 [TCP segment of a reassembled PDU]
18376,23.727794,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=9928587 Ack=7539 Win=55040 Len=1380 [TCP segment of a reassembled PDU]
18377,23.727795,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=9929967 Ack=7539 Win=55040 Len=1380 [TCP segment of a reassembled PDU]
18378,23.727801,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=7539 Ack=9925827 Win=2088768 Len=0
18379,23.727802,10.97.172.240,157.240.1.23,TCP,54,[TCP Window Update] 54853  >  443 [ACK] Seq=7539 Ack=9925827 Win=2092864 Len=0
18380,23.727808,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=7539 Ack=9928587 Win=2090112 Len=0
18381,23.727812,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=7539 Ack=9931347 Win=2087360 Len=0
18382,23.727816,10.97.172.240,157.240.1.23,TCP,54,[TCP Window Update] 54853  >  443 [ACK] Seq=7539 Ack=9931347 Win=2091456 Len=0
18383,23.727822,10.97.172.240,157.240.1.23,TCP,54,[TCP Window Update] 54853  >  443 [ACK] Seq=7539 Ack=9931347 Win=2095552 Len=0
18384,23.727925,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=9931347 Ack=7539 Win=55040 Len=1380 [TCP segment of a reassembled PDU]
18385,23.727927,157.240.1.23,10.97.172.240,TLSv1.2,1434,"Application Data, Application Data"
18386,23.727927,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=9934107 Ack=7539 Win=55040 Len=1380 [TCP segment of a reassembled PDU]
18387,23.727928,157.240.1.23,10.97.172.240,TLSv1.2,1434,Application Data [TCP segment of a reassembled PDU]
18388,23.727929,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=9936867 Ack=7539 Win=55040 Len=1380 [TCP segment of a reassembled PDU]
18389,23.727954,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=7539 Ack=9934107 Win=2094336 Len=0
18390,23.727954,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=7539 Ack=9936867 Win=2091584 Len=0
18391,23.728077,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=9938247 Ack=7539 Win=55040 Len=1380 [TCP segment of a reassembled PDU]
18392,23.728078,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=9939627 Ack=7539 Win=55040 Len=1380 [TCP segment of a reassembled PDU]
18393,23.728079,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=9941007 Ack=7539 Win=55040 Len=1380 [TCP segment of a reassembled PDU]
18394,23.72808,157.240.1.23,10.97.172.240,TLSv1.2,1434,Application Data [TCP segment of a reassembled PDU]
18395,23.728081,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=9943767 Ack=7539 Win=55040 Len=1380 [TCP segment of a reassembled PDU]
18396,23.728087,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=7539 Ack=9938247 Win=2094336 Len=0
18397,23.728088,10.97.172.240,157.240.1.23,TCP,54,[TCP Window Update] 54853  >  443 [ACK] Seq=7539 Ack=9938247 Win=2097152 Len=0
18398,23.728096,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=7539 Ack=9941007 Win=2094336 Len=0
18399,23.728101,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=7539 Ack=9943767 Win=2091584 Len=0
18400,23.728178,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=9945147 Ack=7539 Win=55040 Len=1380 [TCP segment of a reassembled PDU]
18401,23.72818,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=9946527 Ack=7539 Win=55040 Len=1380 [TCP segment of a reassembled PDU]
18402,23.728198,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=7539 Ack=9946527 Win=2088832 Len=0
18403,23.728267,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=7539 Ack=9947907 Win=2091584 Len=0
18404,23.728303,10.97.172.240,157.240.1.23,TCP,54,[TCP Window Update] 54853  >  443 [ACK] Seq=7539 Ack=9947907 Win=2095680 Len=0
18405,23.728952,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=9947907 Ack=7539 Win=55040 Len=1380 [TCP segment of a reassembled PDU]
18406,23.728954,157.240.1.23,10.97.172.240,TLSv1.2,1434,Application Data [TCP segment of a reassembled PDU]
18407,23.728955,157.240.1.23,10.97.172.240,TLSv1.2,1434,Application Data [TCP segment of a reassembled PDU]
18408,23.728956,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=9952047 Ack=7539 Win=55040 Len=1380 [TCP segment of a reassembled PDU]
18409,23.728957,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=9953427 Ack=7539 Win=55040 Len=1380 [TCP segment of a reassembled PDU]
18410,23.728958,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=9954807 Ack=7539 Win=55040 Len=1380 [TCP segment of a reassembled PDU]
18411,23.728959,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=9956187 Ack=7539 Win=55040 Len=1380 [TCP segment of a reassembled PDU]
18412,23.728992,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=7539 Ack=9950667 Win=2094336 Len=0
18413,23.728992,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=7539 Ack=9953427 Win=2091584 Len=0
18414,23.728992,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=7539 Ack=9956187 Win=2088832 Len=0
18415,23.729045,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=9957567 Ack=7539 Win=55040 Len=1380 [TCP segment of a reassembled PDU]
18416,23.729047,157.240.1.23,10.97.172.240,TLSv1.2,1434,Application Data [TCP segment of a reassembled PDU]
18417,23.729048,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=9960327 Ack=7539 Win=55040 Len=1380 [TCP segment of a reassembled PDU]
18418,23.729048,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=9961707 Ack=7539 Win=55040 Len=1380 [TCP segment of a reassembled PDU]
18419,23.729059,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=7539 Ack=9957567 Win=2091584 Len=0
18420,23.729064,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=7539 Ack=9960327 Win=2088768 Len=0
18421,23.729067,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=7539 Ack=9963087 Win=2087488 Len=0
18422,23.729076,10.97.172.240,157.240.1.23,TCP,54,[TCP Window Update] 54853  >  443 [ACK] Seq=7539 Ack=9963087 Win=2094208 Len=0
18423,23.729082,10.97.172.240,157.240.1.23,TCP,54,[TCP Window Update] 54853  >  443 [ACK] Seq=7539 Ack=9963087 Win=2097152 Len=0
18424,23.729127,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=9963087 Ack=7539 Win=55040 Len=1380 [TCP segment of a reassembled PDU]
18425,23.729129,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=9964467 Ack=7539 Win=55040 Len=1380 [TCP segment of a reassembled PDU]
18426,23.72913,157.240.1.23,10.97.172.240,TLSv1.2,1434,Application Data [TCP segment of a reassembled PDU]
18427,23.72915,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=7539 Ack=9965847 Win=2094336 Len=0
18428,23.729256,157.240.1.23,10.97.172.240,TLSv1.2,1434,Application Data [TCP segment of a reassembled PDU]
18429,23.729258,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=9968607 Ack=7539 Win=55040 Len=1380 [TCP segment of a reassembled PDU]
18430,23.729259,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=9969987 Ack=7539 Win=55040 Len=1380 [TCP segment of a reassembled PDU]
18431,23.72926,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=9971367 Ack=7539 Win=55040 Len=1380 [TCP segment of a reassembled PDU]
18432,23.729261,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=9972747 Ack=7539 Win=55040 Len=1380 [TCP segment of a reassembled PDU]
18433,23.729276,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=7539 Ack=9968607 Win=2091584 Len=0
18434,23.729277,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=7539 Ack=9971367 Win=2088832 Len=0
18435,23.729283,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=7539 Ack=9974127 Win=2086080 Len=0
18436,23.729286,10.97.172.240,157.240.1.23,TCP,54,[TCP Window Update] 54853  >  443 [ACK] Seq=7539 Ack=9974127 Win=2090176 Len=0
18437,23.729292,10.97.172.240,157.240.1.23,TCP,54,[TCP Window Update] 54853  >  443 [ACK] Seq=7539 Ack=9974127 Win=2094272 Len=0
18438,23.729303,10.97.172.240,157.240.1.23,TCP,54,[TCP Window Update] 54853  >  443 [ACK] Seq=7539 Ack=9974127 Win=2097152 Len=0
18439,23.729358,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=9974127 Ack=7539 Win=55040 Len=1380 [TCP segment of a reassembled PDU]
18440,23.72936,157.240.1.23,10.97.172.240,TLSv1.2,1434,Application Data [TCP segment of a reassembled PDU]
18441,23.729361,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=9976887 Ack=7539 Win=55040 Len=1380 [TCP segment of a reassembled PDU]
18442,23.729362,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=9978267 Ack=7539 Win=55040 Len=1380 [TCP segment of a reassembled PDU]
18443,23.729378,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=7539 Ack=9976887 Win=2094336 Len=0
18444,23.729379,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=7539 Ack=9979647 Win=2091584 Len=0
18445,23.729499,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=9979647 Ack=7539 Win=55040 Len=1380 [TCP segment of a reassembled PDU]
18446,23.729502,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=9981027 Ack=7539 Win=55040 Len=1380 [TCP segment of a reassembled PDU]
18447,23.729503,157.240.1.23,10.97.172.240,TLSv1.2,1434,Application Data [TCP segment of a reassembled PDU]
18448,23.729503,157.240.1.23,10.97.172.240,TLSv1.2,1434,Application Data [TCP segment of a reassembled PDU]
18449,23.729504,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=9985167 Ack=7539 Win=55040 Len=1380 [TCP segment of a reassembled PDU]
18450,23.72952,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=7539 Ack=9982407 Win=2088832 Len=0
18451,23.72952,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=7539 Ack=9985167 Win=2086080 Len=0
18452,23.72955,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=7539 Ack=9986547 Win=2088768 Len=0
18453,23.729581,10.97.172.240,157.240.1.23,TCP,54,[TCP Window Update] 54853  >  443 [ACK] Seq=7539 Ack=9986547 Win=2092864 Len=0
18454,23.729586,10.97.172.240,157.240.1.23,TCP,54,[TCP Window Update] 54853  >  443 [ACK] Seq=7539 Ack=9986547 Win=2096960 Len=0
18455,23.729626,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=9986547 Ack=7539 Win=55040 Len=1380 [TCP segment of a reassembled PDU]
18456,23.729628,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=9987927 Ack=7539 Win=55040 Len=1380 [TCP segment of a reassembled PDU]
18457,23.729629,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=9989307 Ack=7539 Win=55040 Len=1380 [TCP segment of a reassembled PDU]
18458,23.72963,157.240.1.23,10.97.172.240,TCP,984,"[TCP Previous segment not captured] 443  >  54853 [PSH, ACK] Seq=9992067 Ack=7539 Win=55040 Len=930 [TCP segment of a reassembled PDU]"
18459,23.729631,157.240.1.23,10.97.172.240,TCP,1434,[TCP Out-Of-Order] 443  >  54853 [ACK] Seq=9990687 Ack=7539 Win=55040 Len=1380
18460,23.729645,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=7539 Ack=9989307 Win=2094336 Len=0
18461,23.72965,10.97.172.240,157.240.1.23,TCP,66,54853  >  443 [ACK] Seq=7539 Ack=9990687 Win=2092992 Len=0 SLE=9992067 SRE=9992997
18462,23.729653,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=7539 Ack=9992997 Win=2090688 Len=0
18463,23.729751,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=9992997 Ack=7539 Win=55040 Len=1380 [TCP segment of a reassembled PDU]
18464,23.729754,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=9994377 Ack=7539 Win=55040 Len=1380 [TCP segment of a reassembled PDU]
18465,23.729755,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=9995757 Ack=7539 Win=55040 Len=1380 [TCP segment of a reassembled PDU]
18466,23.729755,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=9997137 Ack=7539 Win=55040 Len=1380 [TCP segment of a reassembled PDU]
18467,23.729756,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=9998517 Ack=7539 Win=55040 Len=1380 [TCP segment of a reassembled PDU]
18468,23.729775,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=7539 Ack=9995757 Win=2087936 Len=0
18469,23.729775,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=7539 Ack=9998517 Win=2085120 Len=0
18470,23.729848,157.240.1.23,10.97.172.240,TLSv1.2,1434,Application Data [TCP segment of a reassembled PDU]
18471,23.72985,157.240.1.23,10.97.172.240,TLSv1.2,1434,Application Data [TCP segment of a reassembled PDU]
18472,23.72985,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=10002657 Ack=7539 Win=55040 Len=1380 [TCP segment of a reassembled PDU]
18473,23.729851,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=10004037 Ack=7539 Win=55040 Len=1380 [TCP segment of a reassembled PDU]
18474,23.729856,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=7539 Ack=9999897 Win=2087872 Len=0
18475,23.729856,10.97.172.240,157.240.1.23,TCP,54,[TCP Window Update] 54853  >  443 [ACK] Seq=7539 Ack=9999897 Win=2091968 Len=0
18476,23.729872,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=7539 Ack=10002657 Win=2089216 Len=0
18477,23.729876,10.97.172.240,157.240.1.23,TCP,54,[TCP Window Update] 54853  >  443 [ACK] Seq=7539 Ack=10002657 Win=2093312 Len=0
18478,23.729879,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=7539 Ack=10005417 Win=2091584 Len=0
18479,23.730065,10.97.172.240,157.240.1.23,TCP,54,[TCP Window Update] 54853  >  443 [ACK] Seq=7539 Ack=10005417 Win=2094656 Len=0
18480,23.730109,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=10005417 Ack=7539 Win=55040 Len=1380 [TCP segment of a reassembled PDU]
18481,23.730111,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=10006797 Ack=7539 Win=55040 Len=1380 [TCP segment of a reassembled PDU]
18482,23.730129,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=7539 Ack=10008177 Win=2094336 Len=0
18483,23.73027,10.97.172.240,157.240.1.23,TCP,54,[TCP Window Update] 54853  >  443 [ACK] Seq=7539 Ack=10008177 Win=2097152 Len=0
18484,23.731899,157.240.1.23,10.97.172.240,TLSv1.2,1434,Application Data [TCP segment of a reassembled PDU]
18485,23.731902,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=10009557 Ack=7539 Win=55040 Len=1380 [TCP segment of a reassembled PDU]
18486,23.731903,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=10010937 Ack=7539 Win=55040 Len=1380 [TCP segment of a reassembled PDU]
